,Close,RSI,BBBuy,BBSell,MACDLine,MACDSignal,SMA5,SMA15,SMA30,SMA40,SMA100,Decision
236,5.74,50.74715168,4.27833789,5.770097715,0.151671493,0.137043064,5.85,5.6384,5.544266667,5.4319,5.0583,No
237,5.674,47.88389362,4.288577072,5.77887846,0.135488752,0.136732202,5.7792,5.662,5.557466667,5.4413,5.06112,No
238,5.424,38.3273565,4.301891623,5.779267523,0.101322915,0.129650344,5.7232,5.677466667,5.558733333,5.45055,5.06292,No
239,5.524,43.58191482,4.316411591,5.781384672,0.08137734,0.119995743,5.6776,5.6944,5.562333333,5.4654,5.06666,No
240,5.572,46.15117401,4.333141864,5.78265104,0.068652147,0.109727024,5.5868,5.689866667,5.563666667,5.48005,5.0711,No
241,5.686,52.18464668,4.335919452,5.789106404,0.066993924,0.101180404,5.576,5.696,5.5692,5.4965,5.0799,No
242,5.72,53.97884115,4.345555434,5.797884725,0.067643533,0.09447303,5.5852,5.719733333,5.576866667,5.5116,5.09186,No
243,5.464,40.5972768,4.361743335,5.798710863,0.046959967,0.084970417,5.5932,5.727733333,5.579866667,5.52305,5.10042,No
244,5.3,34.25114488,4.391449929,5.798945275,0.017137117,0.071403757,5.5484,5.694666667,5.5786,5.52975,5.10444,No
245,5.3,34.25114488,4.422675784,5.79882766,-0.006423659,0.055838274,5.494,5.654933333,5.579,5.5335,5.10808,No
246,5.202,30.38761232,4.445826519,5.800086849,-0.032627416,0.038145136,5.3972,5.607733333,5.5716,5.52985,5.1106,No
247,5.506,50.5674212,4.460555721,5.797845298,-0.028534891,0.024809131,5.3544,5.572933333,5.569066667,5.53555,5.11582,No
248,5.442,47.2063037,4.473569333,5.79074822,-0.030108725,0.013825559,5.35,5.555466667,5.5616,5.53695,5.12222,No
249,5.542,52.91178085,4.486306763,5.79341296,-0.023021459,0.006456156,5.3984,5.541466667,5.565866667,5.5401,5.12944,No
250,5.514,51.10751919,4.498958081,5.792867945,-0.019440023,0.00127692,5.4412,5.507333333,5.5652,5.53965,5.13676,No
251,5.492,49.55843104,4.509473714,5.792436286,-0.018167502,-0.002611964,5.4992,5.4908,5.5646,5.53895,5.1438,No
252,5.622,58.27681921,4.515786574,5.798102464,-0.006593105,-0.003408192,5.5224,5.487333333,5.574666667,5.54225,5.15276,No
253,5.658,60.48346395,4.522127378,5.802408922,0.005422085,-0.001642137,5.5656,5.502933333,5.5902,5.54935,5.16242,No
254,5.826,69.31813425,4.528137448,5.816398759,0.028175615,0.004321413,5.6224,5.523066667,5.608733333,5.56155,5.17454,No
255,5.804,67.02867814,4.534762622,5.824755044,0.043926379,0.012242406,5.6804,5.538533333,5.6142,5.57445,5.1836,No
256,5.828,68.35874805,4.546971753,5.835968845,0.057680665,0.021330058,5.7476,5.548,5.622,5.58455,5.19546,No
257,5.792,63.85115293,4.560026547,5.846798522,0.064927691,0.030049585,5.7816,5.5528,5.636266667,5.5898,5.20694,No
258,5.946,72.80182387,4.57880282,5.866741244,0.082150544,0.040469777,5.8392,5.584933333,5.656333333,5.5968,5.2199,No
259,5.762,54.12180518,4.605432958,5.864943081,0.080029981,0.048381818,5.8264,5.615733333,5.6552,5.6055,5.23136,No
260,5.67,47.07570698,4.635715458,5.852629807,0.070117518,0.052728958,5.7996,5.6404,5.647666667,5.6089,5.24238,No
261,5.634,44.43475405,4.667634266,5.837558393,0.058680487,0.053919264,5.7608,5.6692,5.638466667,5.612,5.24926,No
262,5.728,52.54474332,4.698445502,5.814871733,0.056549703,0.054445351,5.748,5.684,5.628466667,5.6222,5.25934,No
263,5.522,38.26537085,4.734279559,5.809209279,0.037802796,0.05111684,5.6632,5.689333333,5.6224,5.63045,5.2682,No
264,5.516,37.91524472,4.78013765,5.800687344,0.022205615,0.045334595,5.614,5.6876,5.614533333,5.6366,5.27962,No
265,5.446,33.71619738,4.827822441,5.767196589,0.0041485,0.037097376,5.5692,5.683066667,5.5952,5.63175,5.29042,No
266,5.578,46.70204094,4.877455462,5.759695929,0.000483825,0.029774666,5.558,5.6888,5.5898,5.63135,5.30114,No
267,5.738,58.26472944,4.922353094,5.763268859,0.010370661,0.025893865,5.56,5.696533333,5.591933333,5.6407,5.3113,No
268,5.74,58.39635385,4.961573489,5.772865167,0.018158117,0.024346715,5.6036,5.702,5.602466667,5.6506,5.32092,No
269,5.858,65.81700651,4.990489128,5.789335711,0.033465576,0.026170488,5.672,5.704133333,5.6136,5.65215,5.33162,No
270,5.698,51.33291131,5.026861917,5.793996368,0.032313692,0.027399129,5.7224,5.697066667,5.6178,5.6472,5.34056,No
271,5.6,44.35745327,5.027140372,5.79069585,0.023225309,0.026564365,5.7268,5.681866667,5.614933333,5.63945,5.34784,No
272,5.528,39.72993731,5.030961713,5.783848618,0.010096514,0.023270794,5.6848,5.664266667,5.608533333,5.62695,5.35322,No
273,5.634,48.88837095,5.041637482,5.787487699,0.008151202,0.020246876,5.6636,5.643466667,5.6142,5.6252,5.35968,No
274,5.634,48.88837095,5.046033991,5.788511219,0.006534206,0.017504342,5.6188,5.634933333,5.625333333,5.62225,5.3667,No
275,5.754,58.58545961,5.051346375,5.793508433,0.014765515,0.016956577,5.63,5.640533333,5.640466667,5.61545,5.3748,No
276,5.468,38.35288172,5.051716068,5.783222176,-0.001768537,0.013211554,5.6036,5.629466667,5.649333333,5.60865,5.38146,No
277,5.44,36.8974349,5.055576599,5.783871217,-0.016936031,0.007182037,5.586,5.610266667,5.647133333,5.6028,5.38772,No
278,4.95,20.78976418,5.049080071,5.813011863,-0.06771471,-0.007797312,5.4492,5.572133333,5.630733333,5.59095,5.39072,No
279,4.848,18.79691669,5.04312874,5.837491801,-0.11486365,-0.02921058,5.292,5.5276,5.6076,5.57405,5.3933,No
280,4.728,16.6113801,5.024018864,5.860078381,-0.160067365,-0.055381937,5.0868,5.479733333,5.5814,5.55295,5.39494,No
281,5.012,36.8764026,5.023091655,5.86195765,-0.171003981,-0.078506346,4.9956,5.442,5.5654,5.5361,5.39944,No
282,4.764,29.55828118,5.000536646,5.866086744,-0.197407267,-0.10228653,4.8604,5.377066667,5.5368,5.5122,5.40116,No
283,5.06,44.8094356,5.003500432,5.856161105,-0.192231412,-0.120275507,4.8824,5.331733333,5.516866667,5.5021,5.4063,No
284,5.262,52.92421618,5.013913706,5.83533075,-0.169871623,-0.13019473,4.9652,5.292,5.498066667,5.50115,5.41454,No
285,5.246,52.21476797,5.017868416,5.814726539,-0.151693764,-0.134494537,5.0688,5.261866667,5.479466667,5.4998,5.42258,No
286,5.22,50.92068925,5.013590729,5.79113879,-0.137797222,-0.135155074,5.1104,5.236533333,5.4592,5.50025,5.43012,No
287,5.166,48.03598531,5.009252861,5.768366093,-0.129646971,-0.134053453,5.1908,5.2124,5.438333333,5.49175,5.43628,No
288,4.852,34.70013269,4.984217702,5.734222674,-0.146832422,-0.136609247,5.1492,5.160266667,5.401866667,5.477,5.4383,No
289,4.46,24.7090371,4.927706509,5.724286543,-0.189894157,-0.147266229,4.9888,5.082,5.358466667,5.44995,5.43506,No
290,4.39,23.31074806,4.867435893,5.715841115,-0.227051994,-0.163223382,4.8176,4.991066667,5.3158,5.42185,5.43154,No
291,4.592,35.58341497,4.827868397,5.696896354,-0.237462812,-0.178071268,4.692,4.932666667,5.281066667,5.39935,5.42196,Yes
292,4.774,44.85908374,4.802370828,5.666178323,-0.228394789,-0.188135972,4.6136,4.888266667,5.249266667,5.37815,5.41638,Yes
293,4.622,39.33962223,4.769779567,5.647695574,-0.230812778,-0.196671333,4.5676,4.8664,5.219266667,5.35225,5.41094,Yes
294,4.746,45.69853338,4.74667013,5.626524443,-0.220185132,-0.201374093,4.6248,4.8596,5.1936,5.32525,5.405,Yes
295,4.942,54.49516434,4.735072324,5.609382817,-0.193714068,-0.199842088,4.7352,4.873866667,5.1768,5.3037,5.40144,Yes
296,4.926,53.66717593,4.72056593,5.58330359,-0.172043416,-0.194282354,4.802,4.868133333,5.155066667,5.28115,5.39622,Yes
297,4.948,54.76959385,4.706088444,5.544420229,-0.151349391,-0.185695761,4.8368,4.8804,5.128733333,5.26005,5.39272,Yes
298,4.8,46.15120037,4.685194548,5.501084415,-0.145217611,-0.177600131,4.8724,4.863066667,5.0974,5.2314,5.39018,Yes
299,4.614,37.49935718,4.655882533,5.442904989,-0.153596216,-0.172799348,4.846,4.819866667,5.055933333,5.2027,5.38702,Yes
300,4.588,36.38691346,4.625061036,5.395676122,-0.16048434,-0.170336346,4.7752,4.776,5.018933333,5.17565,5.38304,Yes
301,4.768,48.68287487,4.605010668,5.354532208,-0.149693162,-0.16620771,4.7436,4.745866667,4.9912,5.154,5.38044,Yes
302,4.722,46.0301597,4.585206932,5.31661015,-0.143202147,-0.161606597,4.6984,4.716266667,4.964333333,5.12885,5.3765,Yes
303,4.594,39.11155639,4.561549801,5.265107107,-0.146695486,-0.158624375,4.6572,4.699066667,4.929666667,5.10565,5.37238,Yes
304,4.576,38.17029384,4.535939552,5.208899136,-0.149196587,-0.156738817,4.6496,4.7068,4.8944,5.08215,5.36782,Yes
305,4.816,55.01205095,4.519959335,5.134254307,-0.130310593,-0.151453172,4.6952,4.7352,4.863133333,5.0664,5.36448,Yes
306,4.868,57.91010793,4.506410213,5.089936728,-0.109880706,-0.143138679,4.7152,4.7536,4.843133333,5.04865,5.35968,Yes
307,4.964,63.03843543,4.497661787,5.049239928,-0.084964062,-0.131503756,4.7636,4.766266667,4.827266667,5.0293,5.35654,Yes
308,5.16,71.35254307,4.49455056,5.063202019,-0.048838896,-0.114970784,4.8768,4.802133333,4.834266667,5.0148,5.35428,Yes
309,5.154,70.7838974,4.491598134,5.080493605,-0.020457768,-0.096068181,4.9924,4.829333333,4.844466667,4.9972,5.35166,Yes
310,5.202,72.80660232,4.491563749,5.103716721,0.005840356,-0.075686473,5.0696,4.846666667,4.860266667,4.9848,5.34836,Yes
311,5.17,69.08646678,4.491626444,5.113868957,0.023825036,-0.055784171,5.13,4.862933333,4.865533333,4.97405,5.34486,Yes
312,5.126,63.85267343,4.494246162,5.129478489,0.034134115,-0.037800514,5.1624,4.8748,4.8776,4.964,5.34122,Yes
313,5.276,72.2222876,4.493663823,5.144747482,0.053787849,-0.019482842,5.1856,4.906533333,4.8848,4.95505,5.34024,Yes
314,5.104,55.14198295,4.490791565,5.133312599,0.054852308,-0.004615812,5.1756,4.9392,4.879533333,4.9418,5.3379,Yes
315,5.238,63.07845332,4.497055057,5.132664632,0.065750647,0.00945748,5.1828,4.982533333,4.879266667,4.9289,5.3374,Yes
316,4.918,42.2516386,4.489750917,5.114738646,0.048012871,0.017168558,5.1324,4.992533333,4.8692,4.91515,5.33234,Yes
317,4.824,37.95671803,4.478749102,5.09715544,0.026070023,0.018948851,5.072,4.999333333,4.8578,4.89975,5.32476,Yes
318,4.878,41.91398934,4.468841008,5.098046606,0.012888931,0.017736867,4.9924,5.018266667,4.858666667,4.89795,5.31688,Yes
319,4.746,35.4632869,4.454396308,5.096973163,-0.008114933,0.012566507,4.9208,5.0296,4.8682,4.8954,5.3102,Yes
320,4.732,34.80055919,4.440141939,5.092210066,-0.025595283,0.004934149,4.8196,5.024,4.8796,4.8955,5.30218,Yes
321,5.074,57.45827406,4.43813357,5.104107279,-0.011716978,0.001603924,4.8508,5.037733333,4.895666667,4.89705,5.29782,Yes
322,5.392,69.10508536,4.440553555,5.141524879,0.024657386,0.006214616,4.9644,5.066266667,4.916266667,4.91275,5.29854,Yes
323,5.398,69.29015725,4.440573729,5.176486305,0.053353456,0.015642384,5.0684,5.082133333,4.942133333,4.9212,5.3006,Yes
324,5.576,74.56390574,4.44040406,5.227222791,0.089427545,0.030399416,5.2344,5.110266667,4.9698,4.92905,5.30366,Yes
325,5.522,70.29156779,4.440667849,5.264870737,0.112363911,0.046792315,5.3924,5.1316,4.989133333,4.93595,5.30248,Yes
326,5.56,71.62628652,4.441805863,5.304060124,0.132084837,0.063850819,5.4896,5.1576,5.010266667,4.94445,5.30214,Yes
327,5.588,72.68137781,4.441295765,5.342817137,0.148264082,0.080733472,5.5288,5.1884,5.0316,4.955,5.30438,Yes
328,5.61,73.58188488,4.440477924,5.383393329,0.161005496,0.096787877,5.5712,5.210666667,5.0586,4.97395,5.30704,Yes
329,5.484,60.30048648,4.440713354,5.410234323,0.159101983,0.109250698,5.5528,5.236,5.0876,4.99955,5.30392,Yes
330,5.668,69.63744251,4.439407313,5.44872414,0.170475561,0.121495671,5.582,5.264666667,5.1236,5.0315,5.30164,Yes
331,5.514,56.63183971,4.439334116,5.473970454,0.165158842,0.130228305,5.5728,5.3044,5.148466667,5.05455,5.29768,Yes
332,5.468,53.17126248,4.440228857,5.493763184,0.155441654,0.135270975,5.5488,5.347333333,5.173333333,5.0719,5.29208,Yes
333,5.606,61.42204473,4.44079761,5.517855655,0.157065605,0.139629901,5.548,5.395866667,5.207066667,5.0965,5.2911,Yes
334,5.71,66.59661405,4.442992486,5.545395393,0.164844305,0.144672782,5.5932,5.460133333,5.244866667,5.1206,5.29068,Yes
335,5.65,61.08202526,4.44558046,5.570802355,0.164273837,0.148592993,5.5896,5.521333333,5.272666667,5.1383,5.28692,Yes
336,5.596,56.19600022,4.449357816,5.590739952,0.15764713,0.15040382,5.606,5.556133333,5.296933333,5.15505,5.28548,Yes
337,5.752,65.49779477,4.450160059,5.621261112,0.163103161,0.152943688,5.6628,5.580133333,5.3232,5.17515,5.28626,Yes
338,5.974,74.49110824,4.449289044,5.668664014,0.183228506,0.159000652,5.7364,5.618533333,5.350333333,5.2045,5.29176,Yes
339,5.874,65.51646581,4.446758325,5.703900356,0.188930944,0.16498671,5.7692,5.6384,5.374333333,5.236,5.29526,Yes
340,5.776,57.58433383,4.444975493,5.72907991,0.183427943,0.168674957,5.7944,5.655333333,5.393466667,5.2657,5.2973,Yes
341,5.742,54.89424916,4.443399183,5.751144195,0.174313877,0.169802741,5.8236,5.667466667,5.412533333,5.29005,5.29786,Yes
342,6.492,79.51822894,4.414779012,5.843668701,0.225015805,0.180845354,5.9716,5.727733333,5.458066667,5.3343,5.30558,Yes
343,6.462,77.54274155,4.388241416,5.921412663,0.259782092,0.196632701,6.0692,5.784533333,5.4976,5.381,5.31556,Yes
344,6.254,64.56762557,4.373005138,5.974174206,0.267467563,0.210799674,6.1452,5.835866667,5.535933333,5.42295,5.3251,Yes
345,6.368,67.99225426,4.354362531,6.032680937,0.279534898,0.224546719,6.2636,5.882533333,5.5736,5.46175,5.33578,Yes
346,6.176,57.14048976,4.343943229,6.070248683,0.27048754,0.233734883,6.3504,5.926666667,5.615533333,5.49445,5.34552,Yes
347,6.266,60.58108553,4.33205039,6.108206613,0.267496163,0.240487139,6.3052,5.979866667,5.6636,5.527,5.35312,Yes
348,6.728,73.37935553,4.300659536,6.184684699,0.298958802,0.252181472,6.3584,6.054666667,5.725266667,5.5662,5.36598,Yes
349,6.644,68.65133152,4.276816243,6.239346505,0.313501226,0.264445422,6.4364,6.116933333,5.788533333,5.60345,5.377,Yes
350,6.786,72.18582952,4.246513448,6.298022373,0.332649835,0.278086305,6.52,6.192666667,5.857,5.64305,5.38972,Yes
351,6.988,76.57002815,4.208309379,6.381921127,0.359975385,0.294464121,6.6824,6.285466667,5.9208,5.6885,5.40468,Yes
352,6.736,62.28172373,4.185545421,6.438311723,0.357179443,0.307007185,6.7764,6.351066667,5.9656,5.72875,5.41582,No
353,6.52,52.48735261,4.171910294,6.473705782,0.333687701,0.312343288,6.7348,6.387466667,6.003,5.75985,5.42444,No
354,6.352,45.93282484,4.163762566,6.496709855,0.298078072,0.309490245,6.6764,6.419333333,6.028866667,5.79105,5.4297,No
355,6.414,48.69152828,4.15447273,6.521605011,0.271727757,0.301937747,6.602,6.461866667,6.0586,5.82045,5.4358,No
356,6.29,43.51128633,4.149666205,6.538213096,0.238094573,0.289169113,6.4624,6.4984,6.082933333,5.85475,5.44042,No
357,6.332,45.79030558,4.144775391,6.555580549,0.212380887,0.273811468,6.3816,6.487733333,6.107733333,5.89245,5.44582,No
358,6.512,54.89004062,4.14611798,6.581481072,0.204173516,0.259883877,6.38,6.491066667,6.1378,5.9333,5.45148,No
359,6.35,46.66509168,4.155637694,6.594769562,0.182493399,0.244405782,6.3796,6.497466667,6.166666667,5.9734,5.45736,No
360,6.548,56.05472816,4.16610122,6.619048303,0.179222727,0.231369171,6.4064,6.509466667,6.196,6.0188,5.46614,No
361,6.52,54.47255291,4.16926445,6.636768461,0.172384192,0.219572175,6.4524,6.5324,6.229533333,6.05495,5.475,No
362,6.66,60.90886901,4.178369988,6.657991928,0.176229965,0.210903733,6.518,6.558666667,6.269266667,6.08665,5.48432,No
363,6.884,69.07089825,4.172765021,6.695565831,0.195103662,0.207743719,6.5924,6.569066667,6.311866667,6.1238,5.49794,No
364,6.974,71.8281508,4.161098209,6.738693471,0.21484683,0.209164341,6.7172,6.591066667,6.354,6.15875,5.51252,No
365,6.838,62.07258894,4.155866334,6.764691507,0.217017724,0.210735018,6.7752,6.594533333,6.3936,6.19165,5.52644,No
366,6.178,35.08967796,4.163879516,6.756040037,0.163595859,0.201307186,6.7068,6.540533333,6.413,6.2071,5.53244,No
367,6.208,36.55228953,4.17342158,6.751127587,0.122269942,0.185499737,6.6164,6.505333333,6.4282,6.2226,5.53714,No
368,6.082,32.91780979,4.193883545,6.750214552,0.078447416,0.164089273,6.456,6.476133333,6.4318,6.2344,5.54056,No
369,5.89,27.97305229,4.231949182,6.749825205,0.027903301,0.136852079,6.2392,6.445333333,6.432333333,6.24455,5.54088,No
370,5.706,23.95057663,4.273500342,6.752524211,-0.026692838,0.104143095,6.0128,6.398133333,6.43,6.2455,5.54096,No
371,5.724,25.17852833,4.306020155,6.753217706,-0.067727502,0.069768976,5.922,6.3604,6.4294,6.25075,5.5422,No
372,5.6,22.28637825,4.329440405,6.755719128,-0.108997081,0.034015764,5.8004,6.3116,6.399666667,6.25405,5.54292,No
373,5.55,21.14384322,4.359468181,6.756286213,-0.14407727,-0.001602842,5.694,6.247466667,6.369266667,6.25265,5.54208,No
374,5.58,23.87566023,4.384766127,6.758626695,-0.167526679,-0.03478761,5.632,6.196133333,6.3468,6.2494,5.54154,No
375,5.514,21.92605794,4.401091573,6.756390889,-0.189254545,-0.065680997,5.5936,6.1272,6.318333333,6.246,5.53914,No
376,5.554,26.1877487,4.418991452,6.756144189,-0.200930171,-0.092730832,5.5596,6.0628,6.2976,6.24495,5.54,No
377,5.58,29.12167641,4.436723761,6.751043732,-0.205713865,-0.115327438,5.5556,5.9908,6.274733333,6.24065,5.5414,No
378,5.714,42.79396061,4.463051244,6.719850371,-0.196427998,-0.13154755,5.5884,5.9128,6.240933333,6.23415,5.54904,No
379,5.702,41.94854974,4.499053686,6.69186287,-0.187871514,-0.142812343,5.6128,5.828,6.209533333,6.22985,5.55758,No
380,5.746,46.47214179,4.538045836,6.651862455,-0.175516759,-0.149353226,5.6592,5.7552,6.174866667,6.2291,5.56776,No
381,5.712,43.42178224,4.568063405,6.591482426,-0.166549168,-0.152792415,5.6908,5.724133333,6.132333333,6.22835,5.57476,No
382,5.616,35.70222001,4.599590576,6.549052493,-0.1652834,-0.155290612,5.698,5.684666667,6.095,6.20645,5.58328,No
383,5.542,30.78097804,4.637613213,6.519864432,-0.168311265,-0.157894742,5.6636,5.648666667,6.0624,6.18345,5.5881,No
384,5.424,24.49867167,4.674851261,6.499554674,-0.178178551,-0.161951504,5.608,5.6176,6.031466667,6.1627,5.58972,No
385,5.382,22.58457978,4.697973071,6.47362257,-0.187229234,-0.16700705,5.5352,5.596,5.997066667,6.13805,5.59108,No
386,5.45,32.54026764,4.720718234,6.452220123,-0.186762057,-0.170958052,5.4828,5.577733333,5.969066667,6.1199,5.59338,No
387,5.524,42.00866545,4.740979515,6.426822906,-0.178364558,-0.172439353,5.4644,5.572666667,5.942133333,6.10135,5.59696,No
388,5.646,54.33625821,4.755552594,6.388859906,-0.160020484,-0.169955579,5.4852,5.579066667,5.913266667,6.0743,5.6049,No
389,5.65,54.70457075,4.77064734,6.360674163,-0.143505661,-0.164665596,5.5304,5.583733333,5.889933333,6.04945,5.6168,No
390,4.558,15.327948,4.736968569,6.33535838,-0.216042417,-0.17494096,5.3656,5.52,5.8236,5.99375,5.61848,No
391,5.32,46.61266429,4.74244438,6.286177994,-0.209624862,-0.18187774,5.3396,5.5044,5.7836,5.95205,5.62576,Yes
392,5.362,47.85167095,4.751118033,6.22099429,-0.198857549,-0.185273702,5.3072,5.489866667,5.740333333,5.9177,5.63164,Yes
393,5.352,47.54516476,4.753699724,6.124989968,-0.188953157,-0.186009593,5.2484,5.465733333,5.689266667,5.8885,5.63894,Yes
394,5.32,46.434758,4.762000707,6.003379027,-0.1815927,-0.185126214,5.1824,5.440266667,5.634133333,5.8627,5.64468,Yes
395,5.354,47.94185147,4.766067056,5.881653909,-0.171044277,-0.182309827,5.3416,5.414133333,5.584666667,5.8362,5.6488,Yes
396,5.484,53.74693955,4.788420279,5.837702211,-0.150460251,-0.175939912,5.3744,5.398933333,5.561533333,5.81605,5.65438,Yes
397,5.594,58.33365335,4.819207277,5.789974003,-0.123843589,-0.165520647,5.4208,5.397466667,5.541066667,5.7976,5.66084,Yes
398,5.788,65.39457225,4.851520122,5.763941824,-0.086102972,-0.149637112,5.508,5.413866667,5.531266667,5.7795,5.67072,Yes
399,5.866,67.94281526,4.89395667,5.761945209,-0.04933066,-0.129575822,5.6172,5.443333333,5.530466667,5.7674,5.68324,Yes
400,5.914,69.55250302,4.939522134,5.777004758,-0.016129212,-0.1068865,5.7292,5.4788,5.5374,5.75155,5.6965,Yes
401,5.814,61.98723873,4.96464729,5.782868637,0.002089919,-0.085091216,5.7952,5.503066667,5.5404,5.7339,5.70696,Yes
402,5.916,66.34361843,4.977415704,5.802457081,0.024477103,-0.063177552,5.8596,5.5292,5.550933333,5.7153,5.7189,Yes
403,6.05,71.37210346,4.991351473,5.834599326,0.052427437,-0.040056554,5.912,5.556133333,5.5676,5.69445,5.73346,Yes
404,6.23,76.80345122,4.999854923,5.881567645,0.088087357,-0.014427772,5.9848,5.5948,5.589266667,5.67585,5.75,Yes
405,6.36,80.00053607,5.009569261,5.940354855,0.125392567,0.013536296,6.074,5.714933333,5.617466667,5.6639,5.76544,Yes
406,6.32,76.22903166,5.018790112,5.989298041,0.150000437,0.040829124,6.1752,5.7816,5.643,5.66745,5.77996,Yes
407,6.386,78.20679182,5.027012823,6.040635933,0.172835658,0.067230431,6.2692,5.849866667,5.669866667,5.6719,5.79418,Yes
408,6.516,81.70472763,5.033459909,6.097293116,0.199127234,0.093609791,6.3624,5.927466667,5.6966,5.68275,5.80774,Yes
409,6.22,57.28161268,5.046659783,6.125433732,0.193844255,0.113656684,6.3604,5.987466667,5.713866667,5.691,5.8184,Yes
410,6.298,60.8769243,5.054186478,6.156987982,0.19371834,0.129669015,6.348,6.0504,5.732266667,5.7058,5.82936,Yes
411,6.634,72.50611073,5.063189704,6.217460193,0.218215491,0.14737831,6.4108,6.127066667,5.763,5.72855,5.844,Yes
412,6.72,74.74754454,5.072972091,6.28455543,0.241782028,0.166259054,6.4776,6.202133333,5.7998,5.75655,5.85994,Yes
413,6.836,77.61884455,5.076044767,6.359365641,0.26674405,0.186356053,6.5416,6.272,5.842933333,5.7887,5.87554,Yes
414,6.994,81.04391489,5.072468496,6.445065292,0.295865359,0.208257914,6.6964,6.3472,5.895266667,5.82405,5.89444,Yes
415,6.9,73.26205116,5.074705046,6.515591497,0.30781094,0.228168519,6.8168,6.412933333,5.945866667,5.8587,5.91106,Yes
416,6.844,68.67860991,5.081140048,6.576387459,0.30919496,0.244373807,6.8588,6.4816,5.992333333,5.89095,5.93032,Yes
