,Closing,RSI,MACD,BB,SMA1,SMA2,Decision
2260,69.986,Sell,Buy,Hold,Buy,Buy,Yes
2261,69.222,Sell,Buy,Hold,Buy,Buy,Yes
2262,69.870003,Sell,Buy,Hold,Buy,Buy,Yes
2263,70.433998,Sell,Buy,Hold,Buy,Buy,Yes
2264,69.998001,Sell,Buy,Hold,Buy,Buy,Yes
2265,71.903999,Sell,Buy,Hold,Buy,Buy,Yes
2266,70.444,Hold,Sell,Hold,Buy,Buy,Yes
2267,70.966003,Hold,Sell,Hold,Buy,Buy,Yes
2268,66.608002,Hold,Sell,Sell,Buy,Buy,Yes
2269,67.26799799999999,Hold,Sell,Sell,Buy,Buy,Yes
2270,65.783997,Hold,Sell,Sell,Buy,Buy,Yes
2271,66.258003,Hold,Sell,Sell,Buy,Buy,Yes
2272,65.987999,Hold,Sell,Sell,Buy,Buy,Yes
2273,66.97399899999999,Hold,Sell,Sell,Buy,Buy,Yes
2274,67.239998,Hold,Sell,Sell,Buy,Buy,Yes
2275,66.606003,Hold,Sell,Sell,Buy,Buy,Yes
2276,66.07399699999999,Hold,Sell,Sell,Buy,Buy,Yes
2277,67.178001,Hold,Sell,Sell,Buy,Buy,Yes
2278,67.905998,Hold,Sell,Sell,Buy,Buy,Yes
2279,69.76799799999999,Hold,Sell,Hold,Buy,Buy,Yes
2280,70.540001,Hold,Sell,Hold,Buy,Buy,Yes
2281,71.935997,Sell,Sell,Hold,Buy,Buy,Yes
2282,71.678001,Hold,Buy,Hold,Buy,Buy,Yes
2283,76.300003,Sell,Buy,Hold,Buy,Buy,Yes
2284,75.797997,Sell,Buy,Hold,Buy,Buy,Yes
2285,78.629997,Sell,Buy,Hold,Buy,Buy,Yes
2286,80.807999,Sell,Buy,Hold,Buy,Buy,Yes
2287,81.11799599999999,Sell,Buy,Hold,Buy,Buy,Yes
2288,83.844002,Sell,Buy,Hold,Buy,Buy,Yes
2289,85.050003,Sell,Buy,Hold,Buy,Buy,Yes
2290,86.188004,Sell,Buy,Hold,Buy,Buy,Yes
2291,86.07599599999999,Sell,Buy,Hold,Buy,Buy,Yes
2292,82.940002,Hold,Buy,Hold,Buy,Buy,Yes
2293,83.666,Hold,Buy,Hold,Buy,Buy,Yes
2294,86.052002,Sell,Buy,Hold,Buy,Buy,Yes
2295,88.601997,Sell,Buy,Hold,Buy,Buy,Yes
2296,90.307999,Sell,Buy,Hold,Buy,Buy,Yes
2297,93.811996,Sell,Buy,Hold,Buy,Buy,Yes
2298,98.428001,Sell,Buy,Hold,Buy,Buy,Yes
2299,96.26799799999999,Sell,Buy,Hold,Buy,Buy,Yes
2300,95.629997,Sell,Buy,Hold,Buy,Buy,Yes
2301,104.97200000000001,Sell,Buy,Hold,Buy,Buy,Yes
2302,107.584,Sell,Buy,Hold,Buy,Buy,Yes
2303,103.699997,Hold,Buy,Hold,Buy,Buy,Yes
2304,102.697998,Hold,Buy,Hold,Buy,Buy,Yes
2305,102.099998,Hold,Buy,Hold,Buy,Buy,Yes
2306,109.440002,Sell,Buy,Hold,Buy,Buy,Yes
2307,113.912003,Sell,Buy,Hold,Buy,Buy,Yes
2308,114.440002,Sell,Buy,Hold,Buy,Buy,Yes
2309,112.96399699999999,Sell,Buy,Hold,Buy,Buy,Yes
2310,111.603996,Hold,Buy,Hold,Buy,Buy,Yes
2311,113.379997,Hold,Buy,Hold,Buy,Buy,Yes
2312,116.197998,Sell,Buy,Hold,Buy,Buy,Yes
2313,128.162003,Sell,Buy,Hold,Buy,Buy,Yes
2314,130.113998,Sell,Buy,Hold,Buy,Buy,Yes
2315,156.0,Sell,Buy,Hold,Buy,Buy,Yes
2316,177.412003,Sell,Buy,Hold,Buy,Buy,Yes
2317,146.940002,Hold,Buy,Hold,Buy,Buy,Yes
2318,149.792007,Hold,Buy,Hold,Buy,Buy,Yes
2319,149.613998,Hold,Buy,Hold,Buy,Buy,Yes
2320,154.255997,Hold,Buy,Hold,Buy,Buy,Yes
2321,154.87600700000002,Hold,Buy,Hold,Buy,Buy,Yes
2322,153.457993,Hold,Buy,Hold,Buy,Buy,Yes
2323,160.800003,Hold,Buy,Hold,Buy,Buy,Yes
2324,160.005997,Hold,Buy,Hold,Buy,Buy,Yes
2325,171.679993,Sell,Buy,Hold,Buy,Buy,Yes
2326,183.483994,Sell,Buy,Hold,Buy,Buy,Yes
2327,179.882004,Sell,Buy,Hold,Buy,Buy,Yes
2328,180.199997,Sell,Buy,Hold,Buy,Buy,Yes
2329,166.757996,Hold,Buy,Hold,Buy,Buy,No
2330,159.98199499999998,Hold,Sell,Sell,Buy,Buy,No
2331,155.759995,Hold,Sell,Sell,Buy,Buy,No
2332,135.800003,Hold,Sell,Sell,Buy,Buy,No
2333,133.598007,Hold,Sell,Sell,Buy,Buy,No
2334,148.723999,Hold,Sell,Sell,Buy,Buy,No
2335,149.102005,Hold,Sell,Sell,Buy,Buy,No
2336,149.899994,Hold,Sell,Sell,Buy,Buy,No
2337,144.908005,Hold,Sell,Sell,Buy,Buy,No
2338,140.695999,Hold,Sell,Sell,Buy,Buy,No
2339,121.599998,Buy,Sell,Sell,Buy,Buy,No
2340,129.065994,Hold,Sell,Sell,Buy,Buy,No
2341,126.846001,Hold,Sell,Sell,Buy,Buy,No
2342,112.110001,Buy,Sell,Sell,Buy,Buy,No
2343,109.32399699999999,Buy,Sell,Sell,Buy,Sell,No
2344,89.014,Buy,Sell,Sell,Buy,Sell,No
2345,86.040001,Buy,Sell,Sell,Buy,Sell,No
2346,72.244003,Buy,Sell,Sell,Buy,Sell,No
2347,85.52799999999999,Hold,Sell,Sell,Buy,Sell,Yes
2348,85.505997,Hold,Sell,Sell,Buy,Sell,Yes
2349,86.858002,Hold,Sell,Sell,Buy,Sell,Yes
2350,101.0,Hold,Sell,Sell,Buy,Sell,Yes
2351,107.849998,Hold,Sell,Sell,Buy,Sell,Yes
2352,105.63200400000001,Hold,Sell,Sell,Buy,Sell,Yes
2353,102.872002,Hold,Buy,Sell,Buy,Sell,Yes
2354,100.42600300000001,Hold,Buy,Sell,Buy,Sell,Yes
2355,104.800003,Hold,Buy,Sell,Buy,Sell,Yes
2356,96.311996,Hold,Buy,Sell,Buy,Sell,Yes
2357,90.893997,Hold,Buy,Sell,Buy,Sell,Yes
2358,96.001999,Hold,Buy,Sell,Buy,Sell,Yes
2359,103.248001,Hold,Buy,Sell,Buy,Sell,Yes
2360,109.089996,Hold,Buy,Sell,Buy,Sell,Yes
2361,109.76799799999999,Hold,Buy,Sell,Buy,Sell,Yes
2362,114.599998,Hold,Buy,Sell,Buy,Sell,Yes
2363,130.190002,Sell,Buy,Sell,Buy,Sell,Yes
2364,141.977997,Sell,Buy,Hold,Buy,Sell,Yes
2365,145.966003,Sell,Buy,Hold,Buy,Sell,Yes
2366,149.042007,Sell,Buy,Hold,Buy,Sell,Yes
2367,150.778,Sell,Buy,Hold,Sell,Sell,Yes
2368,149.272003,Sell,Buy,Hold,Sell,Sell,Yes
2369,137.34399399999998,Hold,Buy,Hold,Sell,Buy,Yes
2370,146.421997,Hold,Buy,Hold,Sell,Buy,Yes
2371,141.12600700000002,Hold,Buy,Hold,Sell,Buy,Yes
2372,145.029999,Hold,Buy,Hold,Sell,Buy,Yes
2373,159.75,Hold,Buy,Hold,Sell,Buy,Yes
2374,153.824005,Hold,Buy,Hold,Buy,Buy,Yes
2375,160.102005,Hold,Buy,Hold,Buy,Buy,Yes
2376,156.37600700000002,Hold,Buy,Hold,Buy,Buy,Yes
2377,140.26400800000002,Hold,Buy,Sell,Buy,Buy,Yes
2378,152.238007,Hold,Buy,Hold,Buy,Buy,Yes
2379,153.641998,Hold,Buy,Hold,Buy,Buy,Yes
2380,156.516006,Hold,Buy,Hold,Buy,Buy,Yes
2381,156.007996,Hold,Buy,Hold,Buy,Buy,Yes
2382,163.884003,Hold,Buy,Hold,Buy,Buy,Yes
2383,162.257996,Hold,Buy,Hold,Buy,Buy,Yes
2384,161.882004,Hold,Buy,Hold,Buy,Buy,Yes
2385,158.192001,Hold,Sell,Sell,Buy,Buy,Yes
2386,160.666,Hold,Sell,Sell,Buy,Buy,Yes
2387,159.834,Hold,Sell,Sell,Buy,Buy,Yes
2388,162.725998,Hold,Sell,Sell,Buy,Buy,Yes
2389,161.602005,Hold,Sell,Sell,Buy,Buy,Yes
2390,163.112,Hold,Sell,Sell,Buy,Buy,Yes
2391,165.520004,Hold,Sell,Hold,Buy,Buy,Yes
2392,163.37600700000002,Hold,Sell,Hold,Buy,Buy,Yes
2393,163.774002,Hold,Sell,Hold,Buy,Buy,Yes
2394,164.046005,Hold,Sell,Hold,Buy,Buy,Yes
2395,161.162003,Hold,Sell,Sell,Buy,Buy,Yes
2396,167.0,Hold,Sell,Hold,Buy,Buy,Yes
2397,179.619995,Sell,Sell,Hold,Buy,Buy,Yes
2398,176.311996,Hold,Buy,Hold,Buy,Buy,Yes
2399,176.591995,Hold,Buy,Hold,Buy,Buy,Yes
2400,172.87600700000002,Hold,Buy,Hold,Buy,Buy,Yes
2401,177.132004,Hold,Buy,Hold,Buy,Buy,Yes
2402,189.983994,Sell,Buy,Hold,Buy,Buy,Yes
2403,188.134003,Hold,Buy,Hold,Buy,Buy,Yes
2404,205.009995,Sell,Buy,Hold,Buy,Buy,Yes
2405,194.567993,Hold,Buy,Hold,Buy,Buy,Yes
2406,187.05599999999998,Hold,Buy,Hold,Buy,Buy,Yes
2407,198.179993,Hold,Buy,Hold,Buy,Buy,Yes
2408,196.425995,Hold,Buy,Hold,Buy,Buy,Yes
2409,198.358002,Hold,Buy,Hold,Buy,Buy,Yes
2410,200.792007,Hold,Buy,Hold,Buy,Buy,Yes
2411,200.179993,Hold,Buy,Hold,Buy,Buy,Yes
2412,198.863998,Hold,Buy,Hold,Buy,Buy,Yes
2413,200.35600300000002,Hold,Buy,Hold,Buy,Buy,Yes
2414,192.169998,Hold,Sell,Sell,Buy,Buy,Yes
2415,197.195999,Hold,Sell,Hold,Buy,Buy,Yes
2416,191.94799799999998,Hold,Sell,Sell,Buy,Buy,Yes
2417,201.869995,Hold,Sell,Hold,Buy,Buy,Yes
2418,215.962006,Hold,Sell,Hold,Buy,Buy,Yes
2419,223.92599500000003,Sell,Buy,Hold,Buy,Buy,Yes
2420,241.731995,Sell,Buy,Hold,Buy,Buy,Yes
2421,274.31601,Sell,Buy,Hold,Buy,Buy,Yes
2422,277.971985,Sell,Buy,Hold,Buy,Buy,Yes
2423,273.175995,Sell,Buy,Hold,Buy,Buy,Yes
2424,278.85598799999997,Sell,Buy,Hold,Buy,Buy,Yes
2425,308.929993,Sell,Buy,Hold,Buy,Buy,Yes
2426,299.411987,Sell,Buy,Hold,Buy,Buy,Yes
2427,303.359985,Sell,Buy,Hold,Buy,Buy,Yes
2428,309.201996,Sell,Buy,Hold,Buy,Buy,Yes
2429,300.127991,Hold,Buy,Hold,Buy,Buy,Yes
2430,300.167999,Hold,Buy,Hold,Buy,Buy,Yes
2431,328.600006,Sell,Buy,Hold,Buy,Buy,Yes
2432,313.67199700000003,Hold,Buy,Hold,Buy,Buy,Yes
2433,318.466003,Hold,Buy,Hold,Buy,Buy,Yes
2434,302.614014,Hold,Buy,Hold,Buy,Buy,Yes
2435,283.399994,Hold,Sell,Sell,Buy,Buy,Yes
2436,307.920013,Hold,Sell,Hold,Buy,Buy,Yes
2437,295.298004,Hold,Sell,Sell,Buy,Buy,Yes
2438,299.821991,Hold,Sell,Sell,Buy,Buy,Yes
2439,297.49798599999997,Hold,Sell,Sell,Buy,Buy,Yes
2440,286.152008,Hold,Sell,Sell,Buy,Buy,Yes
2441,297.0,Hold,Sell,Sell,Buy,Buy,Yes
2442,297.399994,Hold,Sell,Sell,Buy,Buy,Yes
2443,297.003998,Hold,Sell,Sell,Buy,Buy,Yes
2444,297.91598500000003,Hold,Sell,Sell,Buy,Buy,Yes
2445,290.541992,Hold,Sell,Sell,Buy,Buy,Yes
2446,283.713989,Hold,Sell,Sell,Buy,Buy,Yes
2447,274.877991,Hold,Sell,Sell,Buy,Buy,Yes
2448,310.951996,Hold,Sell,Sell,Buy,Buy,Yes
2449,324.200012,Hold,Sell,Hold,Buy,Buy,Yes
2450,330.141998,Hold,Sell,Hold,Buy,Buy,Yes
2451,367.127991,Sell,Buy,Hold,Buy,Buy,Yes
2452,377.417999,Sell,Buy,Hold,Buy,Buy,Yes
2453,375.705994,Sell,Buy,Hold,Buy,Buy,Yes
2454,400.365997,Sell,Buy,Hold,Buy,Buy,Yes
2455,409.996002,Sell,Buy,Hold,Buy,Buy,Yes
2456,402.839996,Sell,Buy,Hold,Buy,Buy,Yes
2457,404.667999,Sell,Buy,Hold,Buy,Buy,Yes
2458,430.634003,Sell,Buy,Hold,Buy,Buy,Yes
2459,447.75,Sell,Buy,Hold,Buy,Buy,Yes
2460,442.67999299999997,Sell,Buy,Hold,Buy,Buy,Yes
2461,498.32000700000003,Sell,Buy,Hold,Buy,Buy,Yes
2462,475.049988,Sell,Buy,Hold,Buy,Buy,Yes
2463,447.369995,Hold,Buy,Hold,Buy,Buy,Yes
2464,407.0,Hold,Buy,Sell,Buy,Buy,Yes
2465,418.320007,Hold,Sell,Sell,Buy,Buy,Yes
2466,330.209991,Hold,Sell,Sell,Buy,Buy,Yes
2467,366.27999900000003,Hold,Sell,Sell,Buy,Buy,Yes
2468,371.339996,Hold,Sell,Sell,Buy,Buy,Yes
2469,372.72000099999997,Hold,Sell,Sell,Buy,Buy,Yes
2470,419.619995,Hold,Sell,Sell,Buy,Buy,Yes
2471,449.76000999999997,Hold,Sell,Hold,Buy,Buy,Yes
2472,441.76000999999997,Hold,Sell,Sell,Buy,Buy,Yes
2473,423.42999299999997,Hold,Sell,Sell,Buy,Buy,Yes
2474,442.14999400000005,Hold,Sell,Sell,Buy,Buy,Yes
2475,449.39001500000006,Hold,Sell,Sell,Buy,Buy,Yes
2476,424.23001100000005,Hold,Sell,Sell,Buy,Buy,Yes
2477,380.359985,Hold,Sell,Sell,Buy,Buy,Yes
2478,387.790009,Hold,Sell,Sell,Buy,Buy,Yes
2479,407.339996,Hold,Sell,Sell,Buy,Buy,Yes
2480,421.200012,Hold,Sell,Sell,Buy,Buy,Yes
2481,419.070007,Hold,Sell,Sell,Buy,Buy,Yes
2482,429.01000999999997,Hold,Sell,Sell,Buy,Buy,Yes
2483,448.160004,Hold,Sell,Sell,Buy,Buy,Yes
2484,415.089996,Hold,Sell,Sell,Buy,Buy,Yes
2485,425.67999299999997,Hold,Sell,Sell,Buy,Buy,Yes
2486,413.980011,Hold,Sell,Sell,Buy,Buy,Yes
2487,425.299988,Hold,Sell,Sell,Buy,Buy,Yes
2488,425.920013,Hold,Sell,Sell,Buy,Buy,Yes
2489,434.0,Hold,Sell,Sell,Buy,Buy,Yes
2490,442.299988,Hold,Sell,Sell,Buy,Buy,Yes
2491,446.64999400000005,Hold,Buy,Sell,Buy,Buy,Yes
2492,461.299988,Hold,Buy,Hold,Buy,Buy,Yes
2493,448.880005,Hold,Buy,Hold,Buy,Buy,Yes
2494,439.670013,Hold,Buy,Sell,Buy,Buy,Yes
2495,430.829987,Hold,Sell,Sell,Buy,Buy,Yes
2496,421.94000199999994,Hold,Sell,Sell,Buy,Buy,Yes
2497,422.64001500000006,Hold,Sell,Sell,Buy,Buy,Yes
2498,425.790009,Hold,Sell,Sell,Buy,Buy,Yes
2499,420.630005,Hold,Sell,Sell,Buy,Buy,Yes
2500,420.27999900000003,Hold,Sell,Sell,Buy,Buy,Yes
2501,424.67999299999997,Hold,Sell,Sell,Buy,Buy,Yes
2502,406.019989,Hold,Sell,Sell,Buy,Buy,Yes
2503,410.829987,Hold,Sell,Sell,Buy,Buy,Yes
2504,388.040009,Hold,Sell,Sell,Buy,Buy,Yes
2505,400.51001,Hold,Sell,Sell,Buy,Buy,Yes
2506,423.89999400000005,Hold,Sell,Sell,Buy,Buy,Yes
2507,420.98001100000005,Hold,Sell,Sell,Buy,Sell,Yes
2508,438.089996,Hold,Sell,Sell,Buy,Sell,Yes
2509,429.950012,Hold,Buy,Sell,Buy,Sell,Yes
2510,421.26000999999997,Hold,Buy,Sell,Buy,Sell,Yes
2511,410.359985,Hold,Sell,Sell,Buy,Sell,Yes
2512,417.130005,Hold,Sell,Sell,Buy,Sell,Yes
2513,411.76001,Hold,Sell,Sell,Buy,Sell,Yes
2514,408.5,Hold,Sell,Sell,Buy,Sell,Yes
2515,408.089996,Hold,Sell,Sell,Buy,Sell,Yes
2516,441.60998499999994,Hold,Buy,Hold,Buy,Sell,Yes
2517,486.64001500000006,Sell,Buy,Hold,Buy,Sell,Yes
2518,499.26998899999995,Sell,Buy,Hold,Buy,Sell,Yes
2519,489.60998499999994,Hold,Buy,Hold,Buy,Buy,Yes
2520,521.849976,Sell,Buy,Hold,Buy,Buy,Yes
2521,555.380005,Sell,Buy,Hold,Buy,Buy,Yes
2522,574.0,Sell,Buy,Hold,Buy,Buy,Yes
2523,585.76001,Sell,Buy,Hold,Buy,Buy,Yes
2524,567.599976,Sell,Buy,Hold,Buy,Buy,Yes
2525,584.76001,Sell,Buy,Hold,Buy,Buy,Yes
2526,568.820007,Hold,Buy,Hold,Buy,Buy,Yes
2527,593.380005,Sell,Buy,Hold,Buy,Buy,Yes
2528,599.039978,Sell,Buy,Hold,Buy,Buy,Yes
2529,641.76001,Sell,Buy,Hold,Buy,Buy,Yes
2530,649.880005,Sell,Buy,Hold,Buy,Buy,Yes
2531,604.47998,Hold,Buy,Hold,Buy,Buy,Yes
2532,627.070007,Hold,Buy,Hold,Buy,Buy,Yes
2533,609.98999,Hold,Buy,Hold,Buy,Buy,Yes
2534,639.830017,Hold,Buy,Hold,Buy,Buy,Yes
2535,633.25,Hold,Buy,Hold,Buy,Buy,Yes
2536,622.77002,Hold,Sell,Hold,Buy,Buy,Yes
2537,655.900024,Hold,Buy,Hold,Buy,Buy,Yes
2538,695.0,Sell,Buy,Hold,Buy,Buy,Yes
2539,649.8599849999999,Hold,Buy,Hold,Buy,Buy,Yes
2540,640.340027,Hold,Sell,Sell,Buy,Buy,Yes
2541,645.97998,Hold,Sell,Sell,Buy,Buy,Yes
2542,661.77002,Hold,Sell,Hold,Buy,Buy,Yes
2543,663.6900019999999,Hold,Sell,Hold,Buy,Buy,Yes
2544,665.98999,Hold,Sell,Hold,Buy,Buy,Yes
2545,694.780029,Hold,Sell,Hold,Buy,Buy,Yes
2546,705.669983,Hold,Sell,Hold,Buy,Buy,Yes
2547,729.77002,Sell,Buy,Hold,Buy,Buy,Yes
2548,735.1099849999999,Sell,Buy,Hold,Buy,Buy,Yes
2549,755.97998,Sell,Buy,Hold,Buy,Buy,Yes
2550,816.039978,Sell,Buy,Hold,Buy,Buy,Yes
2551,880.0200199999999,Sell,Buy,Hold,Buy,Buy,Yes
2552,811.1900019999999,Hold,Buy,Hold,Buy,Buy,No
2553,849.4400019999999,Hold,Buy,Hold,Buy,Buy,No
2554,854.409973,Hold,Buy,Hold,Buy,Buy,No
2555,845.0,Hold,Buy,Hold,Buy,Buy,No
2556,826.159973,Hold,Buy,Hold,Buy,Buy,No
2557,844.5499880000001,Hold,Buy,Hold,Buy,Buy,No
2558,850.4500119999999,Hold,Buy,Hold,Buy,Buy,No
2559,844.98999,Hold,Buy,Hold,Buy,Buy,No
2560,846.6400150000001,Hold,Sell,Hold,Buy,Buy,No
2561,880.7999880000001,Hold,Sell,Hold,Buy,Buy,No
2562,883.090027,Hold,Sell,Hold,Buy,Buy,No
2563,864.159973,Hold,Sell,Hold,Buy,Buy,No
2564,835.429993,Hold,Sell,Sell,Buy,Buy,No
2565,793.530029,Hold,Sell,Sell,Buy,Buy,No
2566,839.8099980000001,Hold,Sell,Sell,Buy,Buy,No
2567,872.7899779999999,Hold,Sell,Hold,Buy,Buy,No
2568,854.6900019999999,Hold,Sell,Sell,Buy,Buy,No
2569,849.98999,Hold,Sell,Sell,Buy,Buy,No
2570,852.2299800000001,Hold,Sell,Sell,Buy,Buy,No
2571,863.419983,Hold,Sell,Sell,Buy,Buy,No
2572,849.4600220000001,Hold,Sell,Sell,Buy,Buy,No
2573,804.820007,Hold,Sell,Sell,Buy,Buy,No
2574,811.659973,Hold,Sell,Sell,Buy,Buy,No
2575,816.119995,Hold,Sell,Sell,Buy,Buy,No
2576,796.219971,Hold,Sell,Sell,Buy,Buy,No
2577,798.150024,Hold,Sell,Sell,Buy,Buy,No
2578,787.380005,Hold,Sell,Sell,Buy,Buy,No
2579,781.299988,Hold,Sell,Sell,Buy,Buy,No
2580,714.5,Buy,Sell,Sell,Buy,Buy,No
2581,698.840027,Buy,Sell,Sell,Buy,Buy,No
2582,742.02002,Hold,Sell,Sell,Buy,Sell,No
2583,682.219971,Hold,Sell,Sell,Buy,Sell,No
2584,675.5,Hold,Sell,Sell,Buy,Sell,No
2585,718.429993,Hold,Sell,Sell,Buy,Sell,No
2586,686.4400019999999,Hold,Sell,Sell,Buy,Sell,No
2587,653.200012,Hold,Sell,Sell,Buy,Sell,No
2588,621.4400019999999,Buy,Sell,Sell,Buy,Sell,No
2589,597.950012,Buy,Sell,Sell,Buy,Sell,No
2590,563.0,Buy,Sell,Sell,Buy,Sell,No
2591,673.580017,Hold,Sell,Sell,Buy,Sell,No
2592,668.0599980000001,Hold,Sell,Sell,Buy,Sell,No
2593,699.599976,Hold,Sell,Sell,Buy,Sell,No
2594,693.72998,Hold,Buy,Sell,Buy,Sell,No
2595,707.9400019999999,Hold,Buy,Sell,Buy,Sell,No
2596,676.880005,Hold,Buy,Sell,Buy,Sell,No
2597,701.8099980000001,Hold,Buy,Sell,Buy,Sell,No
2598,653.159973,Hold,Buy,Sell,Buy,Sell,No
2599,654.869995,Hold,Buy,Sell,Buy,Sell,No
2600,670.0,Hold,Buy,Sell,Buy,Sell,No
2601,662.159973,Hold,Buy,Sell,Buy,Sell,No
2602,630.27002,Hold,Buy,Sell,Buy,Sell,No
2603,640.3900150000001,Hold,Buy,Sell,Buy,Sell,No
2604,618.710022,Hold,Sell,Sell,Buy,Sell,No
2605,611.289978,Hold,Sell,Sell,Buy,Sell,No
2606,635.619995,Hold,Sell,Sell,Sell,Sell,No
2607,667.929993,Hold,Buy,Sell,Sell,Sell,No
2608,661.75,Hold,Buy,Sell,Sell,Sell,No
2609,691.049988,Hold,Buy,Sell,Sell,Sell,No
2610,691.619995,Hold,Buy,Sell,Sell,Sell,No
2611,670.969971,Hold,Buy,Sell,Sell,Sell,No
2612,683.799988,Hold,Buy,Sell,Sell,Sell,No
2613,677.02002,Hold,Buy,Sell,Sell,Sell,No
2614,701.97998,Hold,Buy,Hold,Sell,Sell,No
2615,762.320007,Sell,Buy,Hold,Sell,Sell,No
2616,732.22998,Hold,Buy,Hold,Sell,Sell,No
2617,738.849976,Hold,Buy,Hold,Sell,Sell,No
2618,739.780029,Hold,Buy,Hold,Sell,Buy,No
2619,714.630005,Hold,Buy,Sell,Sell,Buy,No
2620,718.98999,Hold,Buy,Hold,Sell,Buy,No
2621,744.119995,Hold,Buy,Hold,Sell,Buy,No
2622,719.6900019999999,Hold,Buy,Sell,Sell,Buy,No
2623,729.400024,Hold,Buy,Hold,Sell,Buy,No
2624,738.200012,Hold,Buy,Hold,Sell,Buy,No
2625,704.73999,Hold,Buy,Sell,Sell,Buy,No
2626,694.400024,Hold,Sell,Sell,Sell,Buy,No
2627,677.0,Hold,Sell,Sell,Sell,Buy,No
2628,709.4400019999999,Hold,Sell,Sell,Sell,Buy,No
2629,684.900024,Hold,Sell,Sell,Sell,Buy,No
2630,673.599976,Hold,Sell,Sell,Sell,Buy,No
2631,670.9400019999999,Hold,Sell,Sell,Sell,Buy,No
2632,663.539978,Hold,Sell,Sell,Sell,Buy,No
2633,672.369995,Hold,Sell,Sell,Sell,Buy,No
2634,629.039978,Hold,Sell,Sell,Sell,Buy,No
2635,617.200012,Buy,Sell,Sell,Sell,Buy,No
2636,589.8900150000001,Buy,Sell,Sell,Sell,Sell,No
2637,571.6900019999999,Buy,Sell,Sell,Sell,Sell,No
2638,589.73999,Hold,Sell,Sell,Sell,Sell,No
2639,576.830017,Hold,Sell,Sell,Sell,Sell,No
2640,577.869995,Hold,Sell,Sell,Sell,Sell,No
2641,563.460022,Buy,Sell,Sell,Sell,Sell,No
2642,586.780029,Hold,Sell,Sell,Sell,Sell,No
2643,580.880005,Hold,Sell,Sell,Sell,Sell,No
2644,606.4400019999999,Hold,Sell,Sell,Sell,Sell,Yes
2645,604.6900019999999,Hold,Sell,Sell,Sell,Sell,Yes
2646,619.130005,Hold,Buy,Sell,Sell,Sell,Yes
2647,630.849976,Hold,Buy,Sell,Sell,Sell,Yes
2648,625.219971,Hold,Buy,Sell,Sell,Sell,Yes
2649,623.900024,Hold,Buy,Sell,Sell,Sell,Yes
2650,605.119995,Hold,Buy,Sell,Sell,Sell,Yes
2651,572.840027,Hold,Buy,Sell,Sell,Sell,Yes
2652,599.049988,Hold,Buy,Sell,Sell,Sell,Yes
2653,605.130005,Hold,Buy,Sell,Sell,Sell,Yes
2654,603.590027,Hold,Buy,Sell,Sell,Sell,Yes
2655,598.780029,Hold,Buy,Sell,Sell,Sell,Yes
2656,610.119995,Hold,Buy,Sell,Sell,Sell,Yes
2657,609.8900150000001,Hold,Buy,Sell,Sell,Sell,Yes
2658,617.6900019999999,Hold,Buy,Sell,Sell,Sell,Yes
2659,599.3599849999999,Hold,Buy,Sell,Sell,Sell,Yes
2660,604.869995,Hold,Buy,Sell,Sell,Sell,Yes
2661,616.599976,Hold,Buy,Sell,Sell,Sell,Yes
2662,623.3099980000001,Hold,Buy,Sell,Sell,Sell,Yes
2663,620.830017,Hold,Buy,Sell,Sell,Sell,Yes
2664,623.710022,Hold,Buy,Hold,Sell,Sell,Yes
2665,656.570007,Sell,Buy,Hold,Sell,Sell,Yes
2666,679.820007,Sell,Buy,Hold,Sell,Sell,Yes
2667,671.869995,Sell,Buy,Hold,Sell,Buy,Yes
2668,688.719971,Sell,Buy,Hold,Sell,Buy,Yes
2669,680.76001,Hold,Buy,Hold,Sell,Buy,Yes
2670,679.700012,Hold,Buy,Hold,Sell,Buy,Yes
2671,677.919983,Hold,Buy,Hold,Sell,Buy,Yes
2672,678.900024,Hold,Buy,Hold,Sell,Buy,Yes
2673,659.580017,Hold,Buy,Sell,Sell,Buy,Yes
2674,644.650024,Hold,Buy,Sell,Sell,Buy,Yes
2675,652.8099980000001,Hold,Buy,Sell,Sell,Buy,Yes
2676,656.950012,Hold,Sell,Sell,Sell,Buy,Yes
2677,685.700012,Hold,Buy,Hold,Sell,Buy,Yes
2678,668.539978,Hold,Buy,Sell,Sell,Buy,Yes
2679,653.380005,Hold,Sell,Sell,Sell,Buy,Yes
2680,650.599976,Hold,Sell,Sell,Sell,Buy,Yes
2681,644.219971,Hold,Sell,Sell,Sell,Buy,Yes
2682,646.219971,Hold,Sell,Sell,Sell,Buy,Yes
2683,660.5,Hold,Sell,Sell,Sell,Buy,Yes
2684,655.289978,Hold,Sell,Sell,Sell,Buy,Yes
2685,649.26001,Hold,Sell,Sell,Sell,Buy,Yes
2686,643.380005,Hold,Sell,Sell,Sell,Buy,Yes
2687,657.619995,Hold,Sell,Sell,Sell,Buy,Yes
2688,644.780029,Hold,Sell,Sell,Sell,Buy,Yes
2689,646.97998,Hold,Sell,Sell,Buy,Buy,Yes
2690,677.349976,Hold,Sell,Hold,Buy,Buy,Yes
2691,687.200012,Hold,Buy,Hold,Buy,Buy,Yes
2692,709.669983,Sell,Buy,Hold,Buy,Buy,Yes
2693,709.73999,Sell,Buy,Hold,Buy,Buy,Yes
2694,710.919983,Sell,Buy,Hold,Buy,Buy,Yes
2695,714.630005,Sell,Buy,Hold,Buy,Buy,Yes
